names	tissues	correlation	ontology	similarity.measure	expr.distance	status	Batch
25631	51ad1c34-2980-4ded-963a-1f26ef4568dc	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25632	27de692c-d99f-41aa-b72b-c12b3dbf822b	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25633	ce2e10c2-5da9-461d-9734-36ee56e8323c	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25634	14220821-73de-471c-9273-5cc580460cf8	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25635	a2f13b57-87f9-4829-9fb1-48b12b5aaf7e	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25636	4f393fa9-5ea8-4edf-9e6a-3fb1bdb73a7d	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25637	a16d416c-0b48-4d74-9e50-61de9443213d	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25638	77114b87-1aa9-4463-b4e4-d9c48f4b54ab	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25639	ec470383-4d0c-4c78-bfb0-ac3e48f1f912	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25640	fbb55713-2bfe-441e-a2c4-9d55e4d5a6fa	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25641	6f7f714e-eeac-4543-be78-b623e87fbb68	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25642	fbc7831d-0f1a-4039-b6f0-dc8c18691f95	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25643	53bd3490-5444-4600-9c5e-6a76ce353e20	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25644	70982ee2-bde9-44b9-adb1-9f6818c0273c	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25645	a586f61a-f3a4-4cd3-98dd-2cf6febb3f12	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25646	a5881e05-7b6f-4f21-887f-8bf047fd59c4	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25647	90f28daf-d5ec-4365-bdc6-b80a54da20be	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25648	48ad15d2-001b-46fe-968e-02a489f75c04	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25649	b221334c-255e-4d65-a863-91048fd3cc95	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25650	858d0e9a-b806-4e85-9902-27e5c23c6bd1	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25651	ff5e0e5b-61bd-4bb8-bba3-5aebbe270ac0	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25652	8a1dac5b-326d-4751-93bf-095120bf26aa	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25653	870a795d-ea31-45cc-900d-7fe5b4892907	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25654	1c42d8b9-c0b4-4e8a-974c-dedb1151baf4	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25655	103c3f0e-d87e-4ae5-9727-d385c372c022	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25656	ff3cbb30-8e67-4797-b2f5-60effaea7c2c	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25657	e6847202-649f-4151-99c8-b687279dcc76	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25658	4dc682aa-f60b-4a7b-9cd6-8cd1a7fb184e	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25659	ae4e121c-4fe7-4061-a895-749ff3051c23	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25660	55b78844-e3c4-44a9-880a-c0769760ec21	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25661	66a2d196-082e-49c7-9735-f51c14f7c081	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25662	ca213b16-28d2-4df7-bf22-fe3c870666f2	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25663	ffc134c8-c99d-4bba-a3f6-6c801419482d	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25664	87ecdcb5-8ffa-4c6f-81cc-0520b773585a	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25665	d2bd13b0-1f12-4e2b-bad5-fb6cade55170	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25666	64f446c5-c59c-4861-b877-046694bd7275	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25667	399af442-eb1d-4941-a285-8f802e3eb6c5	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25668	3617842a-9e58-48a4-845b-fe6b77c28080	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25669	d1eb36a8-f60a-4301-bc66-23661f6c9c63	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25670	7b9a6064-8ce9-4c78-abfb-86df09c1dcb5	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25671	5ff46738-dcb3-461b-aae9-4e3e1352a8c7	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25672	d8dda9ba-694d-4b36-853a-6a7633e085ed	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25673	8715ee83-05d5-4c5d-8c58-0184e2cbdc5b	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25674	c822e89d-f2ff-4e44-a42c-ab9b062839a5	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25675	aa0b43e3-6275-42d0-973a-44b44a97bd15	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25676	68eacac1-d6bb-4228-b727-05296d14ab02	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25677	45bc336a-9d0b-41a8-8ee2-873a4f0426ba	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25678	3abc3c48-4eec-40e3-924d-69c9ae0e9a5b	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25679	ec24930d-e129-4d5e-a015-5cb525ceb11d	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25680	0345dde4-90c6-4c5e-ae82-562eccb652da	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25681	d97f5a6d-b249-4e5f-a795-826da68a9517	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25682	7ac6ad20-ab46-4a86-b29c-a719742fb468	Thyroid	0.76453585629695	Cosine	Pearson	Spearman	SVA	TCGA
25683	4fdc7dba-5378-4695-8463-9812b8948868	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25684	31a1f707-c2c9-4805-aa51-89e324464c3f	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25685	a157f861-c9f7-46b3-9d8e-48ef37c8195d	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25686	d7945301-6b44-4579-9650-caa98c308d31	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25687	ecb2f76d-1fb8-437d-bca4-61c9b1e4213f	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25688	22d66330-656c-4273-8227-d85f0b1fdef9	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25689	e60eeed8-d0a1-4034-b9fd-13d09be9544e	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25690	31369a90-4bfc-46be-aa89-e9200a2ba05f	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25691	83dfcf75-8a73-4420-9481-8976feea935c	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25692	1dc1b123-b056-46b3-9394-7b5f46669e42	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25693	120ff28b-5864-40c4-8bad-a0dfc5deccd5	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25694	6ffd7e9c-4e23-467a-b15e-a60b460d5dfe	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25695	c8fff443-eaf2-4bbd-b35b-21381ce58acc	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25696	d4b92e41-4010-499f-85f1-8b0b9ac543c7	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25697	d63ffc84-195f-4f92-be9f-5d2f4819cdef	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25698	34352d3b-e331-4d37-9563-b753de9520f5	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25699	151b29a3-6007-4846-b66e-5b16cd97a332	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25700	b7a600ce-20a3-49ad-9e36-f6c95380be8d	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25701	f4cb1b96-1390-43e0-a5bc-aedc33001bea	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25702	c76f2d3b-89dd-4841-a780-be1635243ddf	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25703	e50a2ba2-1528-436f-b213-defec56f31cd	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25704	c1ff8bb8-477f-43d4-ad78-c598f2209dde	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25705	408eba20-77c3-42f0-b9ee-daad9ef47c8b	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25706	60474bdf-5ffd-4177-b1d9-11068bb38738	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25707	ab49b93a-27fb-45e1-9408-042b81070dd2	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25708	5d37bd37-c266-4b48-b848-dfc136c84bbb	Thyroid	0.672156403432457	Cosine	Pearson	Spearman	SVA	TCGA
25709	bb9ecd73-ded7-4c4e-9674-d05647be7a22	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25710	846cd88d-06f3-4763-ba41-c8c8cdbc243b	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25711	09aa2ab3-fce3-479c-a38d-ad74432707b5	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25712	ee4b9ebd-ead7-484d-a524-bb15a123bffb	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25713	4072797f-5866-437f-bd35-f8fe5711343d	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25714	58440448-3d3a-46e5-b5a7-2ebf889f6e14	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25715	33044df7-ef6d-4971-892a-b9d34d77aa3a	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25716	b141e286-85b3-44a3-8b6b-9e173d886f93	Prostate	0.0404322786835915	Cosine	Pearson	Spearman	SVA	TCGA
25717	b8f2c110-52de-4fe8-9a05-505733f2079c	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25718	ec902a34-3259-4914-bd9c-f012e2ce6744	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25719	8c27a2ab-0fc1-4b84-b254-78ec8b5f2ee1	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25720	0b6c4aa6-d347-4ab2-833c-058a79336af7	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25721	24b841b9-2b63-41fe-a997-79e4997d3e81	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25722	cf7dce37-c86e-4024-a057-73a8cd743d6d	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25723	0b98e30c-aee0-49af-bfc1-85525a5e6f39	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25724	73044fa0-f8ac-49c0-a5de-5a4597a32e00	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25725	3ba243d8-b966-4c1d-a0ff-8fd70553b14e	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25726	25afecda-c108-4068-ba81-2056f919fa93	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25727	60c855af-2b65-43e4-8810-1387defd5782	Thyroid	0.672156403432457	Cosine	Pearson	Spearman	SVA	TCGA
25728	f88ebaed-87ff-4ae1-b50b-2f65df4c5619	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25729	cdee05ba-b02f-4136-90ee-0d59fdc18f1d	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25730	0e929926-da9f-4906-b6e7-4f186d0662ec	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25731	ef2b989d-2ba4-4592-bf4b-72faeb8317e4	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25732	2c102a8a-5938-4dd1-9df1-6911d4ab2815	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25733	b6c85c85-c0c1-41fe-95e6-a4bfb85621d2	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25734	6b8f5822-5006-49a9-ad70-675633e7130b	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25735	cb9a424b-022c-490a-a7df-9baebe213262	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25736	faee3930-cde8-4048-a237-7679086f95ff	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25737	32bcfd31-46d9-47c5-ae31-330be41eea04	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25738	300fef02-2274-42d7-91c7-6bec7fc088c0	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25739	1139a595-c53a-4d8f-a4fc-8cbd0ba43402	Prostate	0.0404322786835915	Cosine	Pearson	Spearman	SVA	TCGA
25740	d31a8717-44b6-437c-8d6f-727f8bb12a65	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25741	c297ef24-c263-4dea-8130-8e960f57fbf5	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25742	b03f8d1c-c71d-4b85-aefc-92a87aaad3ec	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25743	976628c3-8b11-44e4-8d29-95dc3240aac7	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25744	26934c3b-da77-4e70-b182-f682e8f53b97	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25745	4c59ecec-481d-4aa5-bd97-a24d8dced571	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25746	61cb65b9-6ed3-46a0-9f0b-241dfe04326d	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25747	8264325f-f5bd-41df-8719-93d593a36e5b	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25748	dcc0ed0f-64e8-4f9e-9af6-cf8746bca464	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25749	cb1e15ea-5c12-436b-980a-31ed08aeb74a	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25750	94731795-89b9-4aa5-9287-86e78eaf725b	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25751	9723b8ae-1015-4c2b-b726-c8d1e9e0956b	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25752	b4da5d29-b297-4f3b-b22e-0dcdc7a4071a	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25753	720c3c11-1bbc-4993-b7bf-648d71250aa1	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25754	8a4e9f55-630f-4986-af28-9a9ac709ef26	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25755	46d21126-b099-453d-bc1d-850e0223d750	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25756	d77927dc-373a-4d5a-bdb7-cd9964aeab24	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25757	d97ea1d0-b8b5-46e6-8c23-658ad2793a3c	Thyroid	0.76453585629695	Cosine	Pearson	Spearman	SVA	TCGA
25758	873cff5c-2080-4a53-9b74-b00bfcf52c63	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25759	3baef54f-f66e-48ef-8179-797fcc0a90e9	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25760	15752390-053c-43ea-894b-803593d1d8f6	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25761	62c1c55d-06fb-4c2c-9088-c6cbabaa79e5	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25762	650bb6b3-ebdc-4eae-be5d-14ddf268c03c	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25763	ed53b7c8-8fff-4b4d-8067-d00dd9663400	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25764	f13e50d3-d5dc-43b4-ae90-ab983d34462c	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25765	05fbe454-8a5e-431a-a79a-5c9bede0d8d7	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25766	48d19b1f-0415-4291-8818-9aa01303394d	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25767	9e7c8587-4a7e-4aec-aee8-9796933ea560	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25768	caaaf7bd-04b5-4d2e-a72c-2626476941f0	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25769	c49fed8d-1027-4d6e-976a-4072fdcce8a9	Thyroid	0.672156403432457	Cosine	Pearson	Spearman	SVA	TCGA
25770	b8905d4d-18cf-49aa-b745-5ce2caabaa78	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25771	683ca1a0-6d7d-46c1-aab6-24e679a2ee62	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25772	ec03be14-b319-4f10-8f2b-6ffcf41d64ec	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25773	54a80268-37c6-4447-8909-87f2f00b70b6	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25774	d515096c-5fab-4e3b-b6fa-bdac83ff11cf	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25775	be0217cc-9ba4-4804-a573-5a45cc35da47	Thyroid	0.672156403432457	Cosine	Pearson	Spearman	SVA	TCGA
25776	6729b0be-82c8-42cf-9131-3901b2660b7f	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25777	befea20a-a046-4482-aed2-d8177eb462f2	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25778	337f4a9f-514c-45b2-a8ca-e640f1a4ac7f	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25779	e7e50746-34c9-4804-804c-a7ffdf35c4cd	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25780	4713df87-0ede-437e-9251-faca809152f7	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25781	e86f6765-2a01-46f0-9eec-2ad1d01e3455	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25782	9934d267-902b-46ec-801a-15a72b726faa	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25783	9bf4e5d5-a856-49b7-8a62-6f6121411e3d	Thyroid	0.672156403432457	Cosine	Pearson	Spearman	SVA	TCGA
25784	3b6b1114-2d86-4134-8e6d-fec0188f1cb4	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25785	1aa11e61-5ca3-4a74-9a3e-92f31dd7d505	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25786	61a98a6e-2c6e-442f-b972-2494d14ae3c2	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25787	79ebb7e7-ea2c-4a9b-840c-77a5e754b26c	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25788	dd5ecc75-f3dc-48ac-8b2e-58f3f52c5f2f	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25789	36cdc576-3c6d-4e10-966f-72f7b38fb172	Prostate	0.0701228258468893	Cosine	Pearson	Spearman	SVA	TCGA
25790	39afc4ab-793f-4fa2-b277-fb8c326fab5d	Thyroid	0.672156403432457	Cosine	Pearson	Spearman	SVA	TCGA
25791	530eda1e-2be9-401d-87f4-cd32116c5d04	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25792	7db96ac2-a32b-4e9d-a25c-33b0d0a6988b	Thyroid	0.672156403432457	Cosine	Pearson	Spearman	SVA	TCGA
25793	72a3bc28-d9d6-4b4a-87cb-e2f585759135	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25794	debe41b2-4d0f-4a14-90aa-2f2196974f04	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25795	b25a2da0-18fc-463d-8e54-b31580f853a3	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25796	ca267793-c10a-4b8b-82ad-a577c50b2684	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25797	acb2c3f9-da15-4926-849b-a32a4f1a83f5	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25798	2c999257-28ae-4900-8938-cac64d7ba461	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25799	0f2ec289-60be-4383-8747-490b775bf5cc	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25800	5f4b90c4-57fc-4fb1-bded-ccdb0688b2a9	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25801	efb9dabe-738f-4a51-8427-59c2f96e7612	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25802	ddd4ee37-df2e-489d-a001-b687afcb8462	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25803	82ce984e-ae61-40f4-8af1-51f197e01e68	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25804	af506c7f-023c-4137-bea5-ab8492970334	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25805	f1ab821b-99ff-4997-ae23-eca9b29e47be	Thyroid	0.672156403432457	Cosine	Pearson	Spearman	SVA	TCGA
25806	cb8ede8a-a9a5-4b47-b201-f63ef7c17296	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25807	9cc97177-62e1-411d-857d-e887c8f1efb7	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25808	a78c82b2-1eb3-4cce-822e-26b533209fa1	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25809	0753d4dd-03e2-4b5f-809a-f250485271c2	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25810	d4cfe78e-ee40-40f6-984f-a49d51b575e7	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25811	ecb8385e-df8c-4e76-b24e-760010fee63d	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25812	27e3df71-f836-41d8-9ffe-628106114963	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25813	16ff341f-b953-47f0-b28b-3141af4f0df6	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25814	f10129e5-e24a-4818-b665-a326bbdd3d5f	Kidney	0.5809264418871	Cosine	Pearson	Spearman	SVA	TCGA
25815	ba8bc143-7afc-4ec8-8bb6-4de66ab6763c	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25816	3c14ef34-0150-43b2-82c3-1ac094ecfec3	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25817	219ba095-ffbe-414f-b700-00a1aa46d077	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25818	1e9b06dd-20b8-4401-9b89-c084d18a0ade	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25819	ad77a215-4537-444b-9f36-73426f9f45f7	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25820	362e4ba1-1954-4582-9bd2-ffadabcbafdb	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25821	08719aeb-3bf0-41a4-9119-d95dd23cc7cb	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25822	db2f3cef-b4e2-4712-a4f0-f497984b4061	Thyroid	0.839441328655051	Cosine	Pearson	Spearman	SVA	TCGA
25823	5b7fd013-0fbc-4e0b-94b7-b8f366153f51	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25824	20f3f3e8-2c24-4f31-9a67-651235b2c900	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25825	cebe69b0-8cd8-41f1-b6b9-c400ff24931b	Colon	0.657517028000556	Cosine	Pearson	Spearman	SVA	TCGA
25826	49221035-c3cc-4164-b801-2e9da549c003	Colon	0.657517028000556	Cosine	Pearson	Spearman	SVA	TCGA
25827	e80fce59-b1b3-4c32-bea0-a4e0df6c0a6b	Colon	0.657517028000556	Cosine	Pearson	Spearman	SVA	TCGA
25828	ea9b0a79-f224-4c19-bfda-b7326185873c	Colon	0.657517028000556	Cosine	Pearson	Spearman	SVA	TCGA
25829	2e172001-1560-4bfc-9f26-adb55ec87953	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25830	3608482c-83bb-45a9-b219-40342ca1eebd	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25831	f5aa1861-6291-42ef-8311-42ff6890f3b1	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25832	c181130f-d3d8-453e-b160-0d723e51e54f	Colon	0.657517028000556	Cosine	Pearson	Spearman	SVA	TCGA
25833	6f4efb86-d36f-4117-83bb-1c08160ce4f9	Liver	0.802609703997349	Cosine	Pearson	Spearman	SVA	TCGA
25834	29c3c123-6520-4393-9035-dc4be3e0dfa4	Colon	0.657517028000556	Cosine	Pearson	Spearman	SVA	TCGA
25835	41cb26bc-b3cd-4dd5-9d26-fcfcc9d4da53	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
25836	b99adacb-4869-4365-bced-03a956895832	Colon	0.657517028000556	Cosine	Pearson	Spearman	SVA	TCGA
25837	2417ab57-25f5-46f3-847f-1b48c13bd0b5	Kidney	0.767391456983247	Cosine	Pearson	Spearman	SVA	TCGA
